content,"If you have a demat account with Karvy Stock Broking, these must be trying times for you. Last Friday, the capital market regulator, Securities and Exchange Board of India (SEBI) issued an interim order that banned Karvy Stock Broking from enrolling any new clients. The order was based on an inspection carried out by the National Stock Exchange that revealed how the broking outfit mis-used clients’ shares lying in their demat accounts, pledged such shares to raise money and transferred the same to its sister firm, Karvy Realty Pvt. Ltd. SEBI also put a freeze on all the power of attorneys that clients of Karvy Stock Broking had given to the firm. So, if you have your demat account, what should you do?What happens to my equity shares and bonds lying in my Karvy Stock Broking demat account?If nothing has gone wrong with your own demat account, your equity shares and bonds in your Karvy Stock Broking’s demat account should still be in your demat account. Transfer your securities out of your Karvy account, but we’ll get to that in a bit.First things first, check your existing Karvy Stock Broking’s demat account. Get the latest statement sent to you by either of the depositories and verify it with statements you would have got before. Check the securities’ names and their respective quantities and ensure everything is in order. If the number of shares does not tally, then try to recall if you have sold some of your shares recently. After this exercise, if the number of shares is lower than what you held earlier, you need to file a complaint with either the Central Depository Services Ltd (CDSL) or National Securities Depository Ltd (NSDL) – the entity connected to your demat account. You also need to file a complaint with SEBI under its complaint-filing mechanism.The depositories send you an account statement of your equity and mutual fund holdings every month, if you make a transaction every month. Check those statements. If you haven’t bought or sold anything for quite some time, then you get a statement every quarter. “Investors must reconcile their statements regularly. These sort of events (Karvy Stock Broking) happen because investors are not vigilant. They buy some shares and then forget about them,” says Mukesh Dedhia, a Mumbai-based distributor of financial products and a stock broker.Do I have to open another demat account?Yes, it is better to open a demat account with another depository participant (DP). Choose your new DP with care and stick to large and well-established names, preferably an arm of a bank or a well-established firm. Make sure you open a new demat account in the same name and combination as your Karvy Stock Broking account. Submit a closure request form to Karvy and transfer all your securities to your new demat account. Although SEBI has frozen many activities of Karvy Stock Broking, you can still close your account here and transfer all your securities.Since you will transfer all your securities and close your Karvy demat account, this will be an off-market transfer and therefore you do not have to pay any capital gains tax. Transferring select securities attracts charges; transferring all securities does not.I bought some shares recently, but they haven’t been deliveredCheck for any incomplete trades. If you bought some shares through Karvy Stock Broking, but haven’t yet got those shares delivered to your demat account, file a complaint with the stock exchanges. Since the stock exchanges regulate the brokers, you need to file a complaint with either the NSE or the BSE.Guwahati-based Pallav Bagaria, director, Sapient Wealth Advisors and Brokers—one of India’s largest financial services firms – presents us the tale of one of his friends who is yet to get Rs 35 lakh from Karvy Stock Broking from a recent sale of shares. “The gentleman is chasing the money every day, especially since SEBI’s order was issued. But it has taken a lot of time,” says Bagaria. Moneycontrol couldn’t independently verify this complaint. Earlier this year, SEBI issued instructions to brokers that they should remit the pending amount to all their clients on a quarterly basis, but Bagaria claims that “many stock brokers have not yet implemented this rule in the true spirit.”Keep a tab on the share quantityMost of us keep an eye on the value of our holdings in the demat account and feel happy if we are in profits. But it’s equally important to keep a check on the quantity of shares. “These days, we receive our account statements regularly and also via email. Investors must take responsibility and keep a regular check,” says Dedhia."
,0
title,"Here's how Karvy Stock Broking ""almost"" dodged regulatory lens"
datetime,2019-11-26 16:39:00+00:00
description,SEBI got wind of the goings on at Karvy in mid-October when the brokerage used clients funds for proprietary trading.  The regulator then carried out a reconciliation exercise of the client accounts.
content,"With India's financial services sector reeling under numerous cases of defaults, the latest episode involving Karvy Stock Broking has spooked the trading community and raised question marks over the practices followed by brokerages.In what now appears as timely regulatory intervention, markets regulator SEBI's circular dated June 20, which came into effect from October 1, has acted as a mechanism to promptly identify instances where brokers are misusing funds and securities in their clients’ accounts. According to the circular, brokerages have to settle the accounts of clients on a quarterly basis, failing which clients can complain to the regulator. Before the implementation of the circular, there were instances of brokers like Unicorn, Kasa Finvest and Amrapali allegedly misusing client funds.SEBI got wind of the goings on at Karvy in mid-October when the brokerage used clients funds for proprietary trading.  The regulator then carried out a reconciliation exercise of the client accounts.NoneSEBI then immediately alerted NSE to keep a tab on the brokerage.Despite being given time by SEBI, Karvy has been able to release only Rs 600 crore out of Rs 2,800 crore of client shares that it had pledged, according to the source.Another source said that timely action by SEBI has limited the damage to some extent.""As of now, almost 90,000 clients have been affected due to this fiasco. However, on the other side, around Rs 2000 crore is still in the company which they have pledged with banks. Banks and NBFCs should be aware that collateral belongs to whom. Banks say they are authorised to sell collateral. But these shares actually belong to the clients and not the broker,"" a source said.NoneAccording to the SEBI circular of June 2019, Trading Member and/or Clearing Member are required to transfer the clients securities received in payout to clients demat account within one working day. In case the client does not pay for such securities received in payout, then the TM/CM shall be entitled to retain those securities up to five trading days after payout."
,0
title,MFs say Karvy Fintech operations not affected by Karvy Stock Broking ban
datetime,2019-11-27 11:27:00+00:00
description,Most AMCs are also planning to inform the investors through a letter that they need not worry about their investments in mutual fund schemes.
content,"Mutual funds are unperturbed by the ban on Karvy Stock Broking as it may not have an impact on the operations of Karvy Fintech that is a Registrar & Transfer Agent (RTA) to 23 fund houses.Karvy Fintech RTA now operates as a different entity with a completely different management and ownership structure.""Initially, we thought there might be an impact. But Karvy Fintech, which is our RTA, does all the back-end operations. So, back-end is not affected at all and investors need not worry about their investments. Also, Ganesh V, Managing Director and CEO of Karvy Fintech has assured us that all services that are provided by Karvy Fintech as part of its RTA service to all mutual fund houses continue to run their business as usual. All investment-related information of all users is safe,"" said a CEO of a bank-sponsored fund house.Karvy Stock Broking was handling client money and securities, whereas Karvy Fintech, RTA does not handle mutual fund investor money or shares, that's done by SEBI registered custodian.RTA only keeps track of purchase and redemption of mutual fund units and informs that to the investors. So, operationally Karvy Stock Broking ban will have no direct connection with Karvy Fintech.While it still carries the name as Karvy, the business now operates as a separate entity and the majority of it is owned by General Atlantic Singapore Fund Pte. Ltd., an investment vehicle of General Atlantic, a renowned growth equity firm headquartered in the US.Also, there are no common directors between Karvy Fintech Private Limited (KFPL) and Karvy group companies.Karvy Fintech Pvt Ltd is the largest registrar and a market leader, that serves over 90 million investor accounts spread over 1300 issuers including banks, PSUs and mutual funds.Currently, 23 mutual funds including top AMCs such as Axis Mutual Fund, UTI Mutual Fund, Nippon India Mutual (Reliance Nippon Life Asset Management)are served by Karvy Fintech.Most AMCs are also planning to inform the investors through a letter that they need not worry about their investments in mutual fund schemes and not do panic withdrawals in schemes.""We are in the process of sending a communication to our investors saying that their money is safe and they need not do panic redemptions or withdrawals from the schemes,"" said another CEO from a private fund house.On November 22, the capital market regulator, SEBI banned Karvy Stock Broking from taking new clients with respect to stockbroking activities for alleged misuse of clients' securities."
